 Index  ---date--- --time--            pH         unit           mV         unit         Cond         unit          TDS         unit         Salt         unit          TpH         unit         Tcon         unit
  1044  08-22-2022 16:00:52           E03          Nul      -1523.9           mV         2.35           uS         1.18          ppm         1.18          ppm         25.0            C         22.4           C 
  1045  08-22-2022 16:00:54           E03          Nul      -1524.0           mV         2.35           uS         1.18          ppm         1.18          ppm         25.0            C         22.4           C 
  1046  08-22-2022 16:00:56           E03          Nul      -1523.9           mV         2.35           uS         1.18          ppm         1.18          ppm         25.0            C         22.4           C 
  1047  08-22-2022 16:00:58           E03          Nul      -1523.4           mV         2.35           uS         1.18          ppm         1.18          ppm         25.0            C         22.4           C 
  1048  08-22-2022 16:01:00           E03          Nul      -1522.8           mV         2.35           uS         1.18          ppm         1.18          ppm         25.0            C         22.4           C 
  1049  08-22-2022 16:01:02           E03          Nul      -1522.8           mV         2.34           uS         1.17          ppm         1.18          ppm         25.0            C         22.4           C 
  1050  08-22-2022 16:01:04           E03          Nul      -1522.9           mV         2.34           uS         1.17          ppm         1.18          ppm         25.0            C         22.4           C 
  1051  08-22-2022 16:01:06           E03          Nul      -1523.1           mV         2.35           uS         1.18          ppm         1.18          ppm         25.0            C         22.4           C 
  1052  08-22-2022 16:01:08           E03          Nul      -1523.1           mV         2.34           uS         1.17          ppm         1.18          ppm         25.0            C         22.4           C 
  1053  08-22-2022 16:01:10           E03          Nul      -1523.2           mV         2.36           uS         1.18          ppm         1.19          ppm         25.0            C         22.4           C 
  1054  08-22-2022 16:01:12           E03          Nul      -1523.2           mV         2.35           uS         1.18          ppm         1.18          ppm         25.0            C         22.4           C 
  1055  08-22-2022 16:01:14           E03          Nul      -1523.1           mV         2.35           uS         1.18          ppm         1.18          ppm         25.0            C         22.4           C 
  1056  08-22-2022 16:01:16           E03          Nul      -1523.3           mV         2.36           uS         1.18          ppm         1.19          ppm         25.0            C         22.4           C 
  1057  08-22-2022 16:01:18           E03          Nul      -1523.3           mV         2.36           uS         1.18          ppm         1.19          ppm         25.0            C         22.4           C 
  1058  08-22-2022 16:01:20           E03          Nul      -1523.4           mV         2.36           uS         1.18          ppm         1.19          ppm         25.0            C         22.4           C 
  1059  08-22-2022 16:01:22           E03          Nul      -1523.6           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1060  08-22-2022 16:01:24           E03          Nul      -1523.6           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1061  08-22-2022 16:01:26           E03          Nul      -1523.5           mV         2.36           uS         1.18          ppm         1.19          ppm         25.0            C         22.4           C 
  1062  08-22-2022 16:01:28           E03          Nul      -1523.4           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1063  08-22-2022 16:01:30           E03          Nul      -1523.4           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1064  08-22-2022 16:01:32           E03          Nul      -1523.4           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1065  08-22-2022 16:01:34           E03          Nul      -1523.2           mV         2.36           uS         1.18          ppm         1.19          ppm         25.0            C         22.4           C 
  1066  08-22-2022 16:01:36           E03          Nul      -1523.4           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1067  08-22-2022 16:01:38           E03          Nul      -1523.1           mV         2.36           uS         1.18          ppm         1.19          ppm         25.0            C         22.4           C 
  1068  08-22-2022 16:01:40           E03          Nul      -1523.0           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1069  08-22-2022 16:01:42           E03          Nul      -1523.0           mV         2.36           uS         1.18          ppm         1.19          ppm         25.0            C         22.4           C 
  1070  08-22-2022 16:01:44           E03          Nul      -1523.3           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1071  08-22-2022 16:01:46           E03          Nul      -1523.6           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1072  08-22-2022 16:01:48           E03          Nul      -1523.5           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1073  08-22-2022 16:01:50           E03          Nul      -1523.4           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1074  08-22-2022 16:01:52           E03          Nul      -1523.7           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1075  08-22-2022 16:01:54           E03          Nul      -1523.8           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1076  08-22-2022 16:01:56           E03          Nul      -1523.7           mV         2.37           uS         1.19          ppm         1.19          ppm         25.0            C         22.4           C 
  1077  08-22-2022 16:01:58           E03          Nul      -1523.9           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1078  08-22-2022 16:02:00           E03          Nul      -1523.8           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1079  08-22-2022 16:02:02           E03          Nul      -1523.9           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1080  08-22-2022 16:02:04           E03          Nul      -1523.7           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1081  08-22-2022 16:02:06           E03          Nul      -1523.5           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1082  08-22-2022 16:02:08           E03          Nul      -1523.9           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1083  08-22-2022 16:02:10           E03          Nul      -1524.1           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1084  08-22-2022 16:02:12           E03          Nul      -1523.9           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1085  08-22-2022 16:02:14           E03          Nul      -1524.1           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1086  08-22-2022 16:02:16           E03          Nul      -1523.8           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1087  08-22-2022 16:02:18           E03          Nul      -1523.9           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1088  08-22-2022 16:02:20           E03          Nul      -1524.0           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1089  08-22-2022 16:02:22           E03          Nul      -1524.0           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1090  08-22-2022 16:02:24           E03          Nul      -1524.0           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1091  08-22-2022 16:02:26           E03          Nul      -1524.0           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1092  08-22-2022 16:02:28           E03          Nul      -1524.2           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1093  08-22-2022 16:02:30           E03          Nul      -1524.0           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1094  08-22-2022 16:02:32           E03          Nul      -1524.1           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1095  08-22-2022 16:02:34           E03          Nul      -1524.1           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1096  08-22-2022 16:02:36           E03          Nul      -1524.1           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1097  08-22-2022 16:02:38           E03          Nul      -1524.2           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1098  08-22-2022 16:02:40           E03          Nul      -1524.1           mV         2.38           uS         1.19          ppm         1.20          ppm         25.0            C         22.4           C 
  1099  08-22-2022 16:02:42           E03          Nul      -1524.0           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1100  08-22-2022 16:02:44           E03          Nul      -1524.0           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1101  08-22-2022 16:02:46           E03          Nul      -1524.3           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1102  08-22-2022 16:02:48           E03          Nul      -1524.2           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1103  08-22-2022 16:02:50           E03          Nul      -1524.1           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1104  08-22-2022 16:02:52           E03          Nul      -1524.2           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1105  08-22-2022 16:02:54           E03          Nul      -1524.1           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1106  08-22-2022 16:02:56           E03          Nul      -1524.4           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1107  08-22-2022 16:02:58           E03          Nul      -1524.2           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1108  08-22-2022 16:03:00           E03          Nul      -1524.4           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1109  08-22-2022 16:03:02           E03          Nul      -1524.5           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1110  08-22-2022 16:03:04           E03          Nul      -1524.6           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1111  08-22-2022 16:03:06           E03          Nul      -1524.7           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1112  08-22-2022 16:03:08           E03          Nul      -1524.7           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1113  08-22-2022 16:03:10           E03          Nul      -1524.5           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1114  08-22-2022 16:03:12           E03          Nul      -1524.6           mV         2.39           uS         1.20          ppm         1.20          ppm         25.0            C         22.4           C 
  1115  08-22-2022 16:03:14           E03          Nul      -1524.5           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1116  08-22-2022 16:03:16           E03          Nul      -1524.4           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1117  08-22-2022 16:03:18           E03          Nul      -1524.2           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1118  08-22-2022 16:03:20           E03          Nul      -1524.5           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1119  08-22-2022 16:03:22           E03          Nul      -1524.6           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1120  08-22-2022 16:03:24           E03          Nul      -1524.8           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1121  08-22-2022 16:03:26           E03          Nul      -1524.5           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1122  08-22-2022 16:03:28           E03          Nul      -1524.4           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1123  08-22-2022 16:03:30           E03          Nul      -1524.5           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1124  08-22-2022 16:03:32           E03          Nul      -1524.4           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1125  08-22-2022 16:03:34           E03          Nul      -1524.5           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1126  08-22-2022 16:03:36           E03          Nul      -1524.6           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1127  08-22-2022 16:03:38           E03          Nul      -1524.5           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1128  08-22-2022 16:03:40           E03          Nul      -1524.8           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1129  08-22-2022 16:03:42           E03          Nul      -1524.8           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1130  08-22-2022 16:03:44           E03          Nul      -1524.5           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1131  08-22-2022 16:03:46           E03          Nul      -1524.5           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1132  08-22-2022 16:03:48           E03          Nul      -1524.4           mV         2.40           uS         1.20          ppm         1.21          ppm         25.0            C         22.4           C 
  1133  08-22-2022 16:03:50           E03          Nul      -1524.7           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1134  08-22-2022 16:03:52           E03          Nul      -1524.8           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1135  08-22-2022 16:03:54           E03          Nul      -1524.8           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1136  08-22-2022 16:03:56           E03          Nul      -1524.9           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1137  08-22-2022 16:03:58           E03          Nul      -1524.7           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1138  08-22-2022 16:04:00           E03          Nul      -1524.7           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1139  08-22-2022 16:04:02           E03          Nul      -1524.7           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1140  08-22-2022 16:04:04           E03          Nul      -1524.8           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1141  08-22-2022 16:04:06           E03          Nul      -1524.9           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1142  08-22-2022 16:04:08           E03          Nul      -1525.0           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1143  08-22-2022 16:04:10           E03          Nul      -1524.9           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1144  08-22-2022 16:04:12           E03          Nul      -1524.8           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1145  08-22-2022 16:04:14           E03          Nul      -1524.6           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1146  08-22-2022 16:04:16           E03          Nul      -1524.8           mV         2.41           uS         1.21          ppm         1.21          ppm         25.0            C         22.4           C 
  1147  08-22-2022 16:04:18           E03          Nul      -1524.7           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1148  08-22-2022 16:04:20           E03          Nul      -1525.0           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1149  08-22-2022 16:04:22           E03          Nul      -1524.8           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1150  08-22-2022 16:04:24           E03          Nul      -1524.8           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1151  08-22-2022 16:04:26           E03          Nul      -1524.7           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1152  08-22-2022 16:04:28           E03          Nul      -1524.8           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1153  08-22-2022 16:04:30           E03          Nul      -1525.0           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1154  08-22-2022 16:04:32           E03          Nul      -1524.9           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1155  08-22-2022 16:04:34           E03          Nul      -1524.7           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1156  08-22-2022 16:04:36           E03          Nul      -1524.6           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1157  08-22-2022 16:04:38           E03          Nul      -1524.8           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.3           C 
  1158  08-22-2022 16:04:40           E03          Nul      -1524.8           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.3           C 
  1159  08-22-2022 16:04:42           E03          Nul      -1524.7           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.3           C 
  1160  08-22-2022 16:04:44           E03          Nul      -1524.7           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.3           C 
  1161  08-22-2022 16:04:46           E03          Nul      -1524.9           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.3           C 
  1162  08-22-2022 16:04:48           E03          Nul      -1524.7           mV         2.42           uS         1.21          ppm         1.22          ppm         25.0            C         22.4           C 
  1163  08-22-2022 16:04:50           E03          Nul      -1524.7           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.4           C 
  1164  08-22-2022 16:04:52           E03          Nul      -1524.9           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.4           C 
  1165  08-22-2022 16:04:54           E03          Nul      -1524.8           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.4           C 
  1166  08-22-2022 16:04:56           E03          Nul      -1524.7           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.4           C 
  1167  08-22-2022 16:04:58           E03          Nul      -1524.9           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.4           C 
  1168  08-22-2022 16:05:00           E03          Nul      -1524.9           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.4           C 
  1169  08-22-2022 16:05:02           E03          Nul      -1524.9           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.4           C 
  1170  08-22-2022 16:05:04           E03          Nul      -1524.6           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.4           C 
  1171  08-22-2022 16:05:06           E03          Nul      -1524.5           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.4           C 
  1172  08-22-2022 16:05:08           E03          Nul      -1524.8           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.4           C 
  1173  08-22-2022 16:05:10           E03          Nul      -1524.9           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.3           C 
  1174  08-22-2022 16:05:12           E03          Nul      -1525.0           mV         2.43           uS         1.22          ppm         1.22          ppm         25.0            C         22.3           C 
  1175  08-22-2022 16:05:14           E03          Nul      -1524.8           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.3           C 
  1176  08-22-2022 16:05:16           E03          Nul      -1525.0           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.3           C 
  1177  08-22-2022 16:05:18           E03          Nul      -1525.0           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.3           C 
  1178  08-22-2022 16:05:20           E03          Nul      -1525.0           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.3           C 
  1179  08-22-2022 16:05:22           E03          Nul      -1525.0           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.3           C 
  1180  08-22-2022 16:05:24           E03          Nul      -1524.6           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.3           C 
  1181  08-22-2022 16:05:26           E03          Nul      -1524.6           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.3           C 
  1182  08-22-2022 16:05:28           E03          Nul      -1524.4           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.3           C 
  1183  08-22-2022 16:05:30           E03          Nul      -1524.5           mV         2.44           uS         1.22          ppm         1.23          ppm         25.0            C         22.4           C 
  1184  08-22-2022 16:05:32           E03          Nul      -1524.5           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.4           C 
  1185  08-22-2022 16:05:34           E03          Nul      -1524.6           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.4           C 
  1186  08-22-2022 16:05:36           E03          Nul      -1524.6           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.4           C 
  1187  08-22-2022 16:05:38           E03          Nul      -1524.9           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.4           C 
  1188  08-22-2022 16:05:40           E03          Nul      -1524.6           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.4           C 
  1189  08-22-2022 16:05:42           E03          Nul      -1524.5           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1190  08-22-2022 16:05:44           E03          Nul      -1524.6           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1191  08-22-2022 16:05:46           E03          Nul      -1524.8           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.3           C 
  1192  08-22-2022 16:05:48           E03          Nul      -1524.7           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.3           C 
  1193  08-22-2022 16:05:50           E03          Nul      -1524.7           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.3           C 
  1194  08-22-2022 16:05:52           E03          Nul      -1524.7           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1195  08-22-2022 16:05:54           E03          Nul      -1524.7           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1196  08-22-2022 16:05:56           E03          Nul      -1524.8           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1197  08-22-2022 16:05:58           E03          Nul      -1524.9           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1198  08-22-2022 16:06:00           E03          Nul      -1524.7           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1199  08-22-2022 16:06:02           E03          Nul      -1524.9           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1200  08-22-2022 16:06:04           E03          Nul      -1525.0           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1201  08-22-2022 16:06:06           E03          Nul      -1525.2           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1202  08-22-2022 16:06:08           E03          Nul      -1525.1           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1203  08-22-2022 16:06:10           E03          Nul      -1525.3           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.3           C 
  1204  08-22-2022 16:06:12           E03          Nul      -1525.3           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.3           C 
  1205  08-22-2022 16:06:14           E03          Nul      -1525.3           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.3           C 
  1206  08-22-2022 16:06:16           E03          Nul      -1524.9           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1207  08-22-2022 16:06:18           E03          Nul      -1525.2           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1208  08-22-2022 16:06:20           E03          Nul      -1525.3           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1209  08-22-2022 16:06:22           E03          Nul      -1525.4           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1210  08-22-2022 16:06:24           E03          Nul      -1525.4           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1211  08-22-2022 16:06:26           E03          Nul      -1525.4           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.3           C 
  1212  08-22-2022 16:06:28           E03          Nul      -1525.3           mV         2.45           uS         1.23          ppm         1.23          ppm         25.0            C         22.3           C 
  1213  08-22-2022 16:06:30           E03          Nul      -1525.2           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.3           C 
  1214  08-22-2022 16:06:32           E03          Nul      -1525.2           mV         2.46           uS         1.23          ppm         1.24          ppm         25.0            C         22.3           C 
  1215  08-22-2022 16:06:34           E03          Nul      -1525.4           mV         2.47           uS         1.24          ppm         1.24          ppm         25.0            C         22.3           C 
  1216  08-22-2022 16:06:36           E03          Nul      -1525.5           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1217  08-22-2022 16:06:38           E03          Nul      -1525.5           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1218  08-22-2022 16:06:40           E03          Nul      -1525.6           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.3           C 
  1219  08-22-2022 16:06:42           E03          Nul      -1525.3           mV         2.50           uS         1.25          ppm         1.26          ppm         25.0            C         22.3           C 
  1220  08-22-2022 16:06:44           E03          Nul      -1525.3           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1221  08-22-2022 16:06:46           E03          Nul      -1525.3           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1222  08-22-2022 16:06:48           E03          Nul      -1525.4           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1223  08-22-2022 16:06:50           E03          Nul      -1524.9           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1224  08-22-2022 16:06:52           E03          Nul      -1524.8           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1225  08-22-2022 16:06:54           E03          Nul      -1524.8           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1226  08-22-2022 16:06:56           E03          Nul      -1524.6           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1227  08-22-2022 16:06:58           E03          Nul      -1524.7           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1228  08-22-2022 16:07:00           E03          Nul      -1524.9           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1229  08-22-2022 16:07:02           E03          Nul      -1525.1           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1230  08-22-2022 16:07:04           E03          Nul      -1525.2           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1231  08-22-2022 16:07:06           E03          Nul      -1525.0           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1232  08-22-2022 16:07:08           E03          Nul      -1525.1           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1233  08-22-2022 16:07:10           E03          Nul      -1525.0           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1234  08-22-2022 16:07:12           E03          Nul      -1525.4           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1235  08-22-2022 16:07:14           E03          Nul      -1525.1           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1236  08-22-2022 16:07:16           E03          Nul      -1524.4           mV         2.48           uS         1.24          ppm         1.25          ppm         25.0            C         22.3           C 
  1237  08-22-2022 16:07:18           E03          Nul      -1524.1           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1238  08-22-2022 16:07:20           E03          Nul      -1524.3           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1239  08-22-2022 16:07:22           E03          Nul      -1524.5           mV         2.49           uS         1.25          ppm         1.25          ppm         25.0            C         22.3           C 
  1240  08-22-2022 16:07:24           E03          Nul      -1524.6           mV         2.50           uS         1.25          ppm         1.26          ppm         25.0            C         22.3           C 
  1241  08-22-2022 16:07:26           E03          Nul      -1524.5           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.3           C 
  1242  08-22-2022 16:07:28           E03          Nul      -1524.7           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.3           C 
  1243  08-22-2022 16:07:30           E03          Nul      -1524.8           mV         2.52           uS         1.26          ppm         1.27          ppm         25.0            C         22.3           C 
  1244  08-22-2022 16:07:32           E03          Nul      -1524.9           mV         2.51           uS         1.26          ppm         1.26          ppm         25.0            C         22.3           C 
  1245  08-22-2022 16:07:34           E03          Nul      -1524.6           mV         2.50           uS         1.25          ppm         1.26          ppm         25.0            C         22.3           C 
